Caught,Category,Subcategory,Aircraft,ICAO Code,Rarity,Observed Aircraft,"Paper
(0 XP)","Bronze
(15,000 XP)","Silver
(50,000 XP)","Gold
(100,000 XP)","Platinum
(350,000 XP)","Cyber
(750,000 XP)",Glow
FALSE,Propeller,Piston Engine,AVIAMILANO F-14 Nibbio,NIBB,13.44,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,B & F TECHNIK FK-14 Polaris,FK14,9.12,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,B & F TECHNIK FK-9,FK9,7.30,147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BAYKAR Bayraktar TB-2,BTB2,7.11,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BDC AERO Puma,BPUM,15.07,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEAGLE A-109 Airedale,AIRD,11.63,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEAGLE B-121 Pup,PUP,9.31,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEAGLE B-125 Bulldog,BDOG,8.63,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEDE BD-4,BD4,10.68,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 19 Musketeer Sport,BE19,7.21,136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 23 Musketeer,BE23,6.41,490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 24 Musketeer Super,BE24,7.03,340,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 33 Bonanza,BE33,5.11,"1,819",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 35 Bonanza,BE35,4.65,"3,302",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 45 Mentor,T34P,7.49,193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH 77 Skipper,BE77,8.37,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH A36 Bonanza 36,BE36,4.37,"2,855",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH A36TC Bonanza,BT36,6.42,466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEECH QU-22,U22,13.21,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BELL Kingcobra,P63,14.92,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BELL P-39 Airacobra,P39,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BELLANCA 14 Bellanca 260A,B14C,10.09,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BELLANCA 17 Viking,BL17,7.50,290,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BELLANCA T-250 Aries,T250,16.51,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BERKUT Berkut,BKUT,11.30,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEST OFF Nynja,NNJA,7.54,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BEST OFF Sky Ranger,SKRA,7.56,157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BILSAM Sky Cruiser,BISC,10.95,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BLACKSHAPE Bk-100 Prime,PRIM,9.29,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BLACKSHAPE Bk-160 Gabriel,GABR,12.86,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BLACKWING BW-600,BW60,9.42,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BLACKWING BW-635,BW6T,9.30,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BOLKOW BO-208 Junior,JUNR,8.85,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BOLKOW BO-209 Monsun,B209,8.89,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRANDLI BX-2 Cherry,BX2,9.54,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRDITSCHKA HB-21 Hobbylifter,HB21,14.24,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRDITSCHKA HB-23 Hobbyliner,HB23,9.61,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRM AERO Bristell B23,BR23,5.95,166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRM AERO NG-4,NG4,10.16,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRM AERO NG-5 Bristell,NG5,5.55,517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BROOKLANDS OA-7 Optica Scout,OPCA,14.95,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRUMBY 610 Evolution,BR61,10.20,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BRUMBY Brumby,BR60,10.80,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BUETHE Barracuda,BARC,19.41,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,BUSHBY M-2 Mustang 2,MUS2,9.46,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,C2P One,ONE,10.01,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CAIGA AG-100,AG10,10.66,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CATA LMK-1 Oryx,LMK1,14.00,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CENTER EST DR-253 Regent,D253,8.96,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CENTRE EST Capitaine,D250,9.29,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CERVA CE-43 Guepard,CE43,10.62,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 150 Commuter,C150,3.63,"4,152",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 152 Aerobat,C152,3.31,"1,846",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 162 Skycatcher,C162,6.59,112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 172 Skyhawk,C172,1.07,"18,706",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 172RG Cutlass RG,C72R,5.85,418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 175 Skylark,C175,7.09,379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 177 Cardinal,C177,5.43,"1,000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 177RG Cardinal RG,C77R,6.27,663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 182 Skylane,C182,3.08,"10,257",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 185 Skywagon,C185,5.49,"1,147",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 205 Super Skywagon,C205,7.28,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 206 Stationair,C206,4.74,"1,113",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 207 Skywagon,C207,6.36,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 210 Centurion,C210,5.38,"1,042",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA 400 Corvalis TT,COL4,6.50,432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA LC-42 Corvalis,COL3,7.33,193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA P210 Pressurized Centurion,P210,6.71,410,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA R182 Skylane RG,C82R,5.64,736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA T182 Turbo Skylane,C82S,5.57,992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA T206 Turbo Stationair,T206,4.69,"1,492",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA T210 Turbo Centurion,T210,5.44,"1,186",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA T240 Corvalis TTx,C240,7.59,126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CESSNA TR182 Turbo Skylane RG,C82T,6.42,438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CFM SA-2 Star Streak,STST,12.12,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CIRRUS SR-20,SR20,3.76,"1,729",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CIRRUS SR-22,SR22,3.53,"4,584",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CIRRUS SR-22T,S22T,3.89,"2,958",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,COBALT Co-50 Valkyrie,CO50,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,COBRA Arrow,COAR,14.00,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CORVUS Corone,CORO,11.00,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CORVUS Fusion,FUSI,10.78,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,CSA SportCruiser,CRUZ,5.54,449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DATAWYLER MD-3 Swiss Trainer,MD3,12.06,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DAVIS DA-2,DA2,13.17,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DE HAVILLAND CANADA DHC-2 Beaver,DHC2,5.96,258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DIAMOND DA-40 Club Star,DA40,3.28,"1,869",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DIAMOND DA-50 Magnum,DA50,7.58,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DIAMOND DV-20 Katana,DV20,4.08,804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DICKEY E-Racer,ERAC,14.05,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DIRECT FLY Alto,ALTO,6.90,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DISCOVERY XL-2,XL2,8.52,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DOVA DV-1 Skylark,DV1,8.72,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DOVA DV-2 Infinity,DV2,10.88,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DYKE JD-2 Delta,JD2,13.52,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DYN'AERO MCR-01,MCR1,7.82,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,DYN'AERO MCR-4,MCR4,8.71,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EAGLE AIRCRAFT Eagle 100/150,EAGX,11.04,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EAGLE AVIATION EA-100,MAGC,9.78,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EKOLOT Beetle,JK05,10.82,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EKOLOT KR-030 Topaz,KR30,8.48,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ELIXIR Elixir,LXR,7.77,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ELMWOOD CH-8 Christavia Mk4,CHR4,14.66,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ERCO 415 Ercoupe,ERCO,7.55,328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EURO-FLY FB-5 Star Light,FB5,12.09,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EUROALA Jet Fox,JFOX,13.33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EUROPA Europa,EUPA,7.53,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EVEKTOR Cobra,VUT1,13.26,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EVEKTOR EV-97 EuroStar,EV97,5.90,383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EVEKTOR Harmony,HMNY,13.13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EVEKTOR SportStar,EVSS,6.27,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,EXPRESS 90,EXPR,9.37,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FALCOMPOSITE Furio,LN27,11.70,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FANTASY AIR Allegro,ALGR,10.51,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FFA AS-202-15 Bravo,AS02,8.94,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FFT SC-01 Speed Canard,SC01,10.45,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLAMING AIR FA-01 Smaragd,FA01,11.89,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLAMING AIR FA-04 Peregrine,FA04,14.11,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLIGHT DESIGN CT,FDCT,5.81,609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLIGHT DESIGN F-2,FDF2,9.54,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLIGHT DESIGN MC,FDMC,11.63,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLS Sprint,SAH1,11.91,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLY SYNTHESIS Storch,STCH,9.24,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLY SYNTHESIS Syncro,SYNC,12.37,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLY SYNTHESIS Texan,TEXA,8.52,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLYER Pelican,PELI,9.97,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLYING LEGEND Tucano Replica,TUCR,9.61,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLYING MACHINES FM-250 Vampire,FM25,9.29,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FLYITALIA MD-3 Rider,MD3R,14.65,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FOURNIER RF-47,RF47,12.56,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FOURNIER RF-6,RF6,7.66,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FOXCON Terrier,TERR,13.93,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FUJI Aero Subaru,SUBA,8.84,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,FUJI KM-2,KM2,11.76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,G1 AVIATION G-1,G1,9.76,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GARDAN GY-80 Horizon,GY80,9.58,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GENERAL ATOMICS MQ-1 Predator,Q1,10.75,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GENERAL AVIA F-22 Pinguino,PINO,12.04,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GIPPSLAND GA-8 Airvan,GA8,5.72,155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GLASAIR Glasair,GLAS,7.21,369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GLASAIR GlaStar,GLST,6.80,436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GLASSIC SQ-2000,SQ2T,16.09,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GOLDEN CAR F-30 Brio,F30,12.14,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GROB G-109,G109,7.55,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GROB G-115,G115,6.17,182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GROB G-120,G120,7.18,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GROPPO G-70,G70,9.24,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GRUMMAN AMERICAN AA-1,AA1,7.24,315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,GRUMMAN AMERICAN AA-5,AA5,5.15,"1,627",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HALLEY Apollo Fox,AFOX,11.25,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HALSTED BH-1 Saffire,SAFF,14.87,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HB-AIRCRAFT HB-202 Fledger,H202,13.76,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HB-FLUGTECHNIK Alfa,H207,11.70,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HIGHER CLASS Super Hornet,SHOR,17.39,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HOFFMANN H-40,H40,13.32,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,HONGDU BT-6,CJ6,8.96,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,IAI Heron,HRON,8.86,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,IBIS Urraco,URRA,11.14,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ICA IAR-823,IR23,10.66,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ICP MXP-740 Savannah,SVNH,6.72,262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ICP SA-2 Vimana,SA2,13.09,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ICP Ventura,VNTR,9.88,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,III Sky Arrow,SKAR,8.83,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,IKARUS C-42 Bison,C42,5.30,615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,INNOVAVIATION FX-1,FX1,12.94,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,INPAER Conquest,INCQ,15.00,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ISSOIRE APM-20 Lionceau,APM2,8.86,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ISSOIRE APM-30 Lion,APM3,8.13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,ISSOIRE APM-40 Simba,APM4,13.13,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JABIRU Jabiru J160,JAB2,8.54,74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JABIRU Jabiru J200,JAB4,7.41,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JABIRU Jabiru LSA,JABI,9.85,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JIHLAVAN JA-400 Skyleader 400,J400,8.91,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JIHLAVAN KP-2 Rapid 200,KP2,9.22,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JIHLAVAN KP-5 Rapid 500,KP5,9.89,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JIHLAVAN Skyleader 600,J600,8.00,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JIHLAVAN Skyleader GP One,GP1,13.19,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JOHNSON Rocket 185,R185,14.05,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JUNQUA Ibis,RJ03,13.69,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,JUST Escapade,ESCP,9.54,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,Propeller,Piston Engine,LAMBERT M-108 Mission,M108,10.43,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
